"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0035761",442.410952167628,0.792396550043963,0.156212361556894,5.07255982911036,3.92499673874153e-07,1.42428991245566e-05
"FBgn0038805",581.249170231969,0.754666492094661,0.14910635747248,5.06126301310758,4.16488200109509e-07,1.50446896648648e-05
"FBgn0010591",1192.19248160967,-0.599116221574916,0.118558782522757,-5.05332636542483,4.3418103766657e-07,1.56128357752771e-05
"FBgn0000579",7229.02026840562,0.483589158821091,0.0959615819635617,5.03940377936577,4.66984333460157e-07,1.67167770180534e-05
"FBgn0033724",125.272273238254,1.36952476130672,0.27247821100139,5.02618083212434,5.00344113765719e-07,1.78306487537945e-05
"FBgn0032956",1856.91418417808,0.567237730244441,0.112972101457021,5.02104256651575,5.13917679520149e-07,1.82326062461903e-05
"FBgn0027594",5546.14199222685,-0.539937091818846,0.107678047274402,-5.01436555998171,5.32087406328408e-07,1.87933271915194e-05
"FBgn0011823",4427.28261842647,0.494600993346846,0.098753011536627,5.00846491312724,5.48658748580422e-07,1.9292880862693e-05
"FBgn0001124",1022.2298329306,0.60975778090269,0.121790089643878,5.00662888651827,5.53915763684432e-07,1.93919320440537e-05
"FBgn0033188",1033.77724186925,-0.616109358816139,0.123245560729001,-4.9990389525743,5.76167636013164e-07,2.00824745763009e-05
"FBgn0002778",808.232440604378,-0.642957449667347,0.128748126357164,-4.99391694356546,5.91668506851861e-07,2.05327057814486e-05
"FBgn0260745",4659.39655277111,-0.495251119445461,0.0992086207572228,-4.99201698063527,5.97520004506684e-07,2.06456151122375e-05
"FBgn0038351",67.9047593161812,-1.71100370260473,0.34427137414025,-4.96992730481185,6.69780084856852e-07,2.30421746076078e-05
"FBgn0085376",241.956895080707,-0.999978691839814,0.201536492416766,-4.9617748123348,6.9851951529894e-07,2.39273042589684e-05
"FBgn0053516",506.097437032278,-0.763818204817828,0.154814071065012,-4.93377765705206,8.06542497668715e-07,2.7508983815336e-05
"FBgn0030452",699.912212209836,-0.666538065718449,0.135330347607285,-4.92526678238258,8.42453351620007e-07,2.85270509330916e-05
"FBgn0259749",1081.59803465371,-0.59885458272104,0.121594651620399,-4.92500759482891,8.43570777560908e-07,2.85270509330916e-05
"FBgn0001092",7330.41589282656,0.503355138741231,0.102622691981882,4.90491068807763,9.34698593545848e-07,3.14747869614782e-05
"FBgn0038341",357.872475114902,0.826221930315346,0.168479401909946,4.90399372830735,9.39074889101822e-07,3.14887263446927e-05
"FBgn0015541",1342.63599333211,0.576424423686703,0.117706750465881,4.89712290421091,9.72500173308624e-07,3.24725162911077e-05
"FBgn0022702",279.221055656809,0.89033787297505,0.181924533035492,4.89399564819195,9.88090243716517e-07,3.28550341707747e-05
"FBgn0002868",54.3491171593248,-1.9068323712704,0.390108787209012,-4.88795031999308,1.01891232995139e-06,3.37387345255155e-05
"FBgn0086906",911.508996119265,0.725402364261329,0.148505121217843,4.88469595063482,1.0358857894861e-06,3.41584413653361e-05
"FBgn0027091",861.5184726794,-0.620456316201247,0.127118890032951,-4.88091357657713,1.05595513418593e-06,3.46763448403951e-05
"FBgn0001114",29635.2385549904,-0.446288858669901,0.0915036212582909,-4.87728083908443,1.07558247351112e-06,3.51755305226045e-05
"FBgn0000565",513.363378649554,0.752041443846756,0.154340012322073,4.87262785930983,1.1012353988713e-06,3.58668758804518e-05
"FBgn0039113",372.392668106466,0.840620589376797,0.172651419386843,4.86888895765925,1.12227445648535e-06,3.64029187987309e-05
"FBgn0027515",341.483313768342,0.832654393172356,0.171066597175495,4.86742828185297,1.13059840113745e-06,3.65238434708917e-05
"FBgn0013272",9737.70422700563,-0.458727928638604,0.0944823503438038,-4.85517058973849,1.2028315057739e-06,3.85439595821982e-05
"FBgn0016075",29799.0371107361,0.559337465665204,0.115198284455139,4.85543225153692,1.20124419559494e-06,3.85439595821982e-05
"FBgn0000079",148.420782771633,-1.16522639272227,0.240411144855376,-4.84680688752275,1.25464445919159e-06,4.00428093060063e-05
"FBgn0005640",1255.5177098967,0.637107837487375,0.131931649180861,4.82907506608957,1.37168695875876e-06,4.36031850450235e-05
"FBgn0031689",200.392173382701,1.01781440553622,0.210994171655901,4.82389820319834,1.40779287502088e-06,4.44000523188191e-05
"FBgn0039209",1156.80072070262,-0.657421156605641,0.136293031237726,-4.82358599434881,1.40999934170899e-06,4.44000523188191e-05
"FBgn0039640",51.2803968102164,-1.91131066998946,0.396283488808687,-4.82308933873392,1.4135161994037e-06,4.44000523188191e-05
"FBgn0037872",282.161184186447,-0.88375704844885,0.183700723466066,-4.81085230245214,1.50288046649506e-06,4.70212246741584e-05
"FBgn0037680",309.423412113567,0.836350066540989,0.174624768708007,4.78941259438094,1.67270237061192e-06,5.2129277408835e-05
"FBgn0030145",370.136672649915,0.784981962845056,0.164410334142309,4.77452933199197,1.80128029389155e-06,5.59170878732662e-05
"FBgn0038877",665.489636007694,-0.703548256053769,0.14741827884289,-4.77246282873488,1.81986703714568e-06,5.62742542575747e-05
"FBgn0052412",796.802658823026,-0.626835476196445,0.13166139726908,-4.76096630598081,1.92668216480761e-06,5.93462913322717e-05
"FBgn0039886",642.280000672574,-0.680813801202114,0.143268739311004,-4.75200524885071,2.01409142974648e-06,6.17991683096343e-05
"FBgn0005636",335.701796773733,-0.880278723373153,0.18528709645139,-4.75089059212547,2.02522692903792e-06,6.19018400194782e-05
"FBgn0063493",226.929715402681,0.99932337199828,0.210488584897604,4.74763689672017,2.05807086252341e-06,6.2664709365799e-05
"FBgn0010470",3779.24160368579,0.484526445504749,0.10246159517372,4.72885908796609,2.2578501320723e-06,6.84852480899944e-05
"FBgn0010786",2878.38142841685,0.489581781194891,0.103880796054703,4.71291903594079,2.44193239201767e-06,7.37872118607012e-05
"FBgn0030349",1352.89897718443,-0.55527753850443,0.118364556104351,-4.69124843432771,2.71543005318312e-06,8.17406160327511e-05
"FBgn0034476",124.831462450107,-1.19420041140445,0.254940865781146,-4.68422513489699,2.81020995164044e-06,8.42744848516476e-05
"FBgn0025628",2722.00716669513,-0.508995445505584,0.10890131785199,-4.67391447179151,2.955124356046e-06,8.79516583976502e-05
"FBgn0028563",771.87741741624,-0.60868192121301,0.130237701106528,-4.67362304495177,2.95932272368526e-06,8.79516583976502e-05
"FBgn0030318",1750.15336439889,0.520461858695709,0.111372615855964,4.67315825075717,2.9660305084397e-06,8.79516583976502e-05
"FBgn0030343",1321.055111739,0.570181483823254,0.122152454323351,4.66778573530682,3.04463164371737e-06,8.99467943220146e-05
"FBgn0029095",3306.27303156842,-0.479556466374159,0.102812755522778,-4.66436741176451,3.09567851534976e-06,9.11161376351281e-05
"FBgn0015568",166.769602200332,1.12114510689327,0.240443538258416,4.66282069800656,3.11904491418684e-06,9.1465128904217e-05
"FBgn0031516",684.79753520547,0.637107897130768,0.136853269942058,4.65540865337389,3.2333873941987e-06,9.44695941974158e-05
"FBgn0032638",81.8103995630948,-1.45653837828671,0.314633258034258,-4.62932109398341,3.66866527346606e-06,0.000106794442960567
"FBgn0036007",950.215454297747,0.638743560880148,0.138016026007155,4.62803907168748,3.69144383247799e-06,0.000107065343564608
"FBgn0024939",41934.3139418478,-0.540968029991573,0.116950808713815,-4.62560315692514,3.73509848210605e-06,0.000107937555044715
"FBgn0038865",200.502195287605,-0.971819034739554,0.210867316436597,-4.60867549870753,4.05242232959771e-06,0.000116683334251134
"FBgn0033926",5109.00385109985,0.494806064030512,0.107399071514659,4.60717264173904,4.08181093221646e-06,0.00011710523999395
"FBgn0038465",4314.93832390216,-0.469601087089362,0.10202189134086,-4.60294433790099,4.16559587737737e-06,0.00011907910229323
"FBgn0027375",575.996749085556,-0.663284089194325,0.144198694766018,-4.59979260055435,4.22911782634577e-06,0.00012046164647301
"FBgn0014029",2903.22270454855,0.477415672618398,0.104170087626847,4.58303994452395,4.5826445699978e-06,0.000130065272849188
"FBgn0001122",679.156605251812,0.665825523740329,0.145405017385838,4.57910968762195,4.66959286458061e-06,0.000132061403896164
"FBgn0027348",129.801158417207,-1.14391416837738,0.250055533869245,-4.57464048356369,4.77038429756513e-06,0.000134433489406915
"FBgn0016694",777.822280901661,-0.627480856453238,0.137567662240695,-4.56125259550726,5.08493654489965e-06,0.000142791486651299
"FBgn0052625",110.023994212001,1.32253468268467,0.291731431177892,4.53339798644531,5.80423046080373e-06,0.000162416265746504
"FBgn0031055",2304.67532094173,-0.510623347436457,0.112670792546101,-4.5319939258218,5.84295304416538e-06,0.000162926132778885
"FBgn0261258",1465.17692406104,0.552655239672726,0.122427982242205,4.51412519875873,6.35786516427103e-06,0.000176664176435181
"FBgn0259111",1959.03444010652,0.525203601978112,0.116500812013585,4.50815400253923,6.53941042327014e-06,0.000181075591058285
"FBgn0259224",205.768638406394,0.923808275041288,0.205317701971558,4.49940879997409,6.81427058666409e-06,0.000188031279000762
"FBgn0034354",314.867822903876,0.873098538967481,0.194178314947947,4.49637509317932,6.91217541181011e-06,0.000189893960005969
"FBgn0260933",599.275829488268,0.652169471078767,0.145060631103213,4.49584057451631,6.92956441446219e-06,0.000189893960005969
"FBgn0039776",2544.17651315952,-0.496078931704824,0.110567409194668,-4.48666506087171,7.23466725286985e-06,0.000197573541781982
"FBgn0029881",3047.29534110004,-0.584239282447464,0.130376216703418,-4.48117990550763,7.42315031698065e-06,0.000202026628661114
"FBgn0038528",121.538574339788,1.17142251402807,0.261717560731831,4.47590337749009,7.6088892319661e-06,0.000206374889851313
"FBgn0040009",276.152046395081,-0.825695361980824,0.185465349735309,-4.4520195452101,8.50664207859419e-06,0.000229939743532612
"FBgn0023477",1469.13102031685,0.513287198447897,0.115314143653501,4.45120765055704,8.53887225679551e-06,0.000230028534999166
"FBgn0037635",122.571395086657,-1.15387247206356,0.259334633785387,-4.44935740059483,8.61275914260906e-06,0.000231235124683494
"FBgn0052681",116.309837876479,-1.15691357912891,0.260616674528365,-4.43913875128122,9.03195771306867e-06,0.000241673292746656
"FBgn0033065",25.9741208696588,2.71406934745189,0.611769830991284,4.43642234376634,9.14663099973014e-06,0.000243920391123676
"FBgn0030326",105.675646163725,-1.36371298453321,0.307697841378547,-4.43198749274129,9.33684350477209e-06,0.000248160185058273
"FBgn0034438",57.6654114942895,1.67407680355114,0.37815102220155,4.42700589252638,9.55501232148807e-06,0.000253112276396219
"FBgn0001332",857.980617454685,-0.570367171456506,0.128965927490889,-4.42261907895636,9.75115737626204e-06,0.000257449992256327
"FBgn0003891",9153.73596090578,-0.5075904671472,0.114932541840722,-4.41642078925425,1.0034864952502e-05,0.000264063151581236
"FBgn0032078",3663.25351417593,0.440532634196685,0.100013878165845,4.40471504830742,1.0592301831381e-05,0.000277811955953745
"FBgn0010382",891.019422083449,-0.616484845315673,0.140072032084753,-4.40119869855717,1.07654482369965e-05,0.000281424398484905
"FBgn0035232",1276.93307348441,-0.510463988232088,0.116131496398289,-4.39556885137673,1.10483036376299e-05,0.000287871701666376
"FBgn0039637",2251.39840819706,-0.481755912620782,0.10966572246421,-4.3929488795189,1.11823428692215e-05,0.00029041202216243
"FBgn0050463",31.4859599615289,2.3868268659997,0.544063927565254,4.38703384854242,1.14906913235189e-05,0.000297447960742686
"FBgn0037646",25.4918231900134,-2.66103644940287,0.6085292826277,-4.37289794488148,1.22608048118982e-05,0.000316352648831672
"FBgn0013576",1825.25091817693,-0.498606498543185,0.114225508544313,-4.36510640134075,1.27060895545753e-05,0.000326780885728834
"FBgn0028543",562.537247742874,-0.632852427859468,0.14514860937456,-4.36003094060911,1.30044055048515e-05,0.000333374227571146
"FBgn0041342",2895.35833011487,-0.445206626047743,0.102443331931099,-4.34588193936505,1.38717168920314e-05,0.000354464740003131
"FBgn0034400",4249.0432041036,-0.489650462748272,0.112955207683976,-4.33490825954842,1.45820922927388e-05,0.000371422716187164
"FBgn0011606",1365.94222196243,0.516835857306995,0.119368181333417,4.3297623498458,1.49270343252532e-05,0.000378994063203793
"FBgn0031070",653.438541004803,0.59654700742265,0.138122338677162,4.31897557727413,1.56755125942282e-05,0.000396730250274941
"FBgn0034219",569.834475196385,-0.626847913922002,0.145243811108227,-4.31583217996746,1.59002746925571e-05,0.000401141215815083
"FBgn0035727",54.2899220086887,1.6579623603791,0.384452780345699,4.31252534807596,1.61400371384874e-05,0.0004059015036062
"FBgn0041180",6284.25113121791,-0.430622375576576,0.099935496472196,-4.30900321485252,1.63991984737702e-05,0.000411118076564831
"FBgn0020255",4750.55880263045,0.448121830813041,0.104502145570097,4.28815914131114,1.80160001037902e-05,0.000450230040329624
"FBgn0053558",2368.79941649285,0.508154783310282,0.118654894159727,4.28262809476894,1.84698738896162e-05,0.000460125667087085
"FBgn0052311",1089.23788215533,-0.657905775273758,0.154067587066684,-4.27024131291809,1.95261583041353e-05,0.000484919937634259
"FBgn0035344",54.9978298327632,-1.60396947249705,0.3783521422012,-4.23935612777393,2.24161803505314e-05,0.000554957586435118
"FBgn0053138",1303.72999697463,0.494189731537691,0.116854989476221,4.22908541392025,2.34643255165435e-05,0.000579102468571338
"FBgn0038660",1270.67882704989,-0.500012085355726,0.118284501573667,-4.22719864989515,2.36618756501778e-05,0.000582170048891527
"FBgn0036059",534.562879992337,-0.614303117456028,0.145372105693531,-4.22572896310026,2.3816851900669e-05,0.000584174450785853
"FBgn0038381",114.492858657705,-1.13838559932274,0.269853968365334,-4.21852458282761,2.45906164000066e-05,0.000601297318556468
"FBgn0038436",501.50076212565,0.641194696205802,0.152395753236797,4.20743152343289,2.5828963365433e-05,0.000629640404494159
"FBgn0040813",26584.2627899955,-1.05220442217945,0.250200565490834,-4.20544382110119,2.60570310330478e-05,0.000633257570702235
"FBgn0259714",87.5874607911893,-1.24531553416337,0.296540242196445,-4.19948242079874,2.67525798076708e-05,0.000648179121132804
"FBgn0002780",2390.18953791953,-0.441307285998473,0.105210293320953,-4.19452576424463,2.73443071562116e-05,0.000660502154925269
"FBgn0024150",1626.66474925236,-0.508963673340011,0.121611946459651,-4.18514535912702,2.84983676123718e-05,0.000686292507319754
"FBgn0086357",3761.74556123901,0.430990112476726,0.103141858332643,4.17861496238256,2.9328973452455e-05,0.000704161184370574
"FBgn0063491",801.219597199509,0.564312597272531,0.135071925116358,4.17786743460124,2.9425506559082e-05,0.000704350905497063
"FBgn0039098",205.508967549047,-0.879759832800671,0.210863159095309,-4.17218368810942,3.01694259710374e-05,0.000719989273849352
"FBgn0020386",2242.70806140941,-0.481484049307302,0.115578280307305,-4.16586964286982,3.10167907740446e-05,0.000735792347108455
"FBgn0034398",3616.4894243672,-0.474897173788408,0.113985759303525,-4.16628512798547,3.09603433055667e-05,0.000735792347108455
"FBgn0261278",775.913044232324,0.54820106189421,0.13162275470553,4.16494141245306,3.11432529051229e-05,0.000736593544157772
"FBgn0011274",511.409899113112,-0.62439061435306,0.149946919899486,-4.16407762674691,3.12613750692044e-05,0.000737193316542929
"FBgn0031258",74.3539103812786,-1.47040896002341,0.35488646163196,-4.14332221427009,3.42310460909605e-05,0.00080434522546328
"FBgn0035001",6043.62140620079,-0.437807582117879,0.105679546920128,-4.14278443537205,3.43114422338055e-05,0.00080434522546328
"FBgn0026084",571.84666569692,0.594997596830566,0.143769152795798,4.13856230811675,3.49488963511094e-05,0.000816879056771373
"FBgn0053556",186.920231604014,0.905266347425999,0.218871330947321,4.1360663523533,3.53310069844559e-05,0.000823388599722788
"FBgn0005660",125.56853040327,1.04650749148963,0.253666754224626,4.12552088147482,3.69896617160557e-05,0.000859522928823084
"FBgn0003317",1021.19766270665,0.515273059784394,0.124944834889774,4.12400448757217,3.72341634061863e-05,0.000862681914253535
"FBgn0000392",838.738038621082,0.544866885473957,0.132218053271766,4.12097192471906,3.77277404271432e-05,0.000871576608065427
"FBgn0250818",854.564131834408,-0.655175747334575,0.159185277980899,-4.11580615773519,3.85828472435476e-05,0.000888747498679632
"FBgn0015795",1407.02911725941,-0.478292081258708,0.11625691702516,-4.11409568993816,3.88700181390969e-05,0.000892774665177465
"FBgn0030598",29.227655284861,2.27306063071426,0.553858493216889,4.10404581414288,4.05987011017658e-05,0.000929792154627473
"FBgn0020762",850.321122414071,-0.527385065599954,0.128704429646442,-4.09764502316439,4.17374679061041e-05,0.00095312545244198
"FBgn0083959",1111.75167550324,-0.50776870781074,0.123959310045112,-4.09625309810091,4.19890859914644e-05,0.000956123972418819
"FBgn0250867",305.481826533694,0.754528371219025,0.184311624414502,4.09376442541764,4.24425538553924e-05,0.00096368850139658
"FBgn0010316",292.380872896924,-0.769534218163593,0.188078343421128,-4.09156208081077,4.2847720584781e-05,0.00097011634041953
"FBgn0024250",284.054237821143,-0.807224337379625,0.197397833951487,-4.08932722928464,4.32626168542047e-05,0.000976727318580581
"FBgn0003862",2635.15043010406,-0.567804500097083,0.138906993267876,-4.08765956802546,4.35746951462311e-05,0.000980986125572518
"FBgn0000416",28587.2612247391,-0.372573916208429,0.0915462108731071,-4.06979068445395,4.70553952776165e-05,0.00105635374652887
